excel_line;subclasses_codes;subclasses_title;classes_codes;classe_title;section_title
1913;86.10;Activités hospitalières;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1914;86.10Z;Activités hospitalières;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1916;86.2;Activité des médecins et des dentistes;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1917;86.21;Activité des médecins généralistes;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1918;86.21Z;Activité des médecins généralistes;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1919;86.22;Activité des médecins spécialistes;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1920;86.22A;Activités de radiodiagnostic et de radiothérapie;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1921;86.22B;Activités chirurgicales;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1922;86.22C;Autres activités des médecins spécialistes;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1923;86.23;Pratique dentaire;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1924;86.23Z;Pratique dentaire;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1926;86.9;Autres activités pour la santé humaine;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1927;86.90;Autres activités pour la santé humaine;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1928;86.90A;Ambulances;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1929;86.90B;Laboratoires d'analyses médicales;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1930;86.90C;Centres de collecte et banques d'organes;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1931;86.90D;Activités des infirmiers et des sages-femmes;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1932;86.90E;Activités des professionnels de la rééducation, de l’appareillage et des pédicures-podologues;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1933;86.90F;Activités de santé humaine non classées ailleurs;86;Activités pour la santé humaine;SANTÉ HUMAINE ET ACTION SOCIALE
1937;87.1;Hébergement médicalisé;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1938;87.10;Hébergement médicalisé;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1939;87.10A;Hébergement médicalisé pour personnes âgées;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1940;87.10B;Hébergement médicalisé pour enfants handicapés ;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1941;87.10C;"Hébergement médicalisé pour adultes handicapés et autre hébergement médicalisé 
";87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1943;87.2;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1944;87.20;Hébergement social pour personnes handicapées mentales, malades mentales et toxicomanes;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1945;87.20A;Hébergement social pour handicapés mentaux et malades mentaux ;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1946;87.20B;Hébergement social pour toxicomanes;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1948;87.3;Hébergement social pour personnes âgées ou handicapées physiques ;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1949;87.30;Hébergement social pour personnes âgées ou handicapées physiques ;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1950;87.30A;Hébergement social pour personnes âgées;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1951;87.30B;Hébergement social pour handicapés  physiques;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1953;87.9;Autres activités d’hébergement social ;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1954;87.90;Autres activités d’hébergement social ;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1955;87.90A;Hébergement social pour enfants en difficultés ;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1956;87.90B;Hébergement social pour adultes et familles en difficultés et autre hébergement social ;87;Hébergement médico-social et social;SANTÉ HUMAINE ET ACTION SOCIALE
1960;88.1;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1961;88.10;Action sociale sans hébergement pour personnes âgées et pour personnes handicapées ;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1962;88.10A;Aide à domicile  ;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1963;88.10B;Accueil ou accompagnement sans hébergement d’adultes handicapés ou de  personnes âgées;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1964;88.10C;Aide par le travail ;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1966;88.9;Autre action sociale sans hébergement;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1967;88.91;Action sociale sans hébergement pour jeunes enfants;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1968;88.91A;Accueil de jeunes enfants;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1969;88.91B;Accueil ou accompagnement sans hébergement d’enfants handicapés;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1970;88.99;Autre action sociale sans hébergement n.c.a.;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1971;88.99A;"Autre accueil ou accompagnement sans hébergement d’enfants
 et d’adolescents
";88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1972;88.99B;Action sociale sans hébergement n.c.a.;88;Action sociale sans hébergement;SANTÉ HUMAINE ET ACTION SOCIALE
1978;90.0;Activités créatives, artistiques et de spectacle ;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1979;90.01;Arts du spectacle vivant;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1980;90.01Z;Arts du spectacle vivant;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1981;90.02;Activités de soutien au spectacle vivant;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1982;90.02Z;Activités de soutien au spectacle vivant;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1983;90.03;Création artistique;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1984;90.03A;Création artistique relevant des arts plastiques;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1985;90.03B;Autre création artistique;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1986;90.04;Gestion de salles de spectacles;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1987;90.04Z;Gestion de salles de spectacles;90;Activités créatives, artistiques et de spectacle;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1991;91.0;Bibliothèques, archives, musées et autres activités culturelles;91;Bibliothèques, archives, musées et autres activités culturelles;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1992;91.01;Gestion des bibliothèques et des archives;91;Bibliothèques, archives, musées et autres activités culturelles;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1993;91.01Z;Gestion des bibliothèques et des archives;91;Bibliothèques, archives, musées et autres activités culturelles;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1994;91.02;Gestion des musées;91;Bibliothèques, archives, musées et autres activités culturelles;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1995;91.02Z;Gestion des musées;91;Bibliothèques, archives, musées et autres activités culturelles;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1996;91.03;Gestion des sites et monuments historiques et des attractions touristiques similaires;91;Bibliothèques, archives, musées et autres activités culturelles;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1997;91.03Z;Gestion des sites et monuments historiques et des attractions touristiques similaires;91;Bibliothèques, archives, musées et autres activités culturelles;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1998;91.04;Gestion des jardins botaniques et zoologiques et des réserves naturelles;91;Bibliothèques, archives, musées et autres activités culturelles;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
1999;91.04Z;Gestion des jardins botaniques et zoologiques et des réserves naturelles;91;Bibliothèques, archives, musées et autres activités culturelles;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2003;92.0;Organisation de jeux de hasard et d'argent;92;Organisation de jeux de hasard et d'argent;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2004;92.00;Organisation de jeux de hasard et d'argent;92;Organisation de jeux de hasard et d'argent;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2005;92.00Z;Organisation de jeux de hasard et d'argent;92;Organisation de jeux de hasard et d'argent;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2009;93.1;Activités liées au sport;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2010;93.11;Gestion d'installations sportives;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2011;93.11Z;Gestion d'installations sportives;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2012;93.12;Activités de clubs de sports;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2013;93.12Z;Activités de clubs de sports;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2014;93.13;Activités des centres de culture physique;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2015;93.13Z;Activités des centres de culture physique;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2016;93.19;Autres activités liées au sport;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2017;93.19Z;Autres activités liées au sport;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2019;93.2;Activités récréatives et de loisirs;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2020;93.21;Activités des parcs d'attractions et parcs à thèmes;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2021;93.21Z;Activités des parcs d'attractions et parcs à thèmes;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2022;93.29;Autres activités récréatives et de loisirs ;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2023;93.29Z;Autres activités récréatives et de loisirs;93;Activités sportives, récréatives et de loisirs;ARTS, SPECTACLES ET ACTIVITÉS RÉCRÉATIVES
2029;94.1;Activités des organisations économiques, patronales et professionnelles;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2030;94.11;Activités des organisations patronales et consulaires;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2031;94.11Z;Activités des organisations patronales et consulaires;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2032;94.12;Activités des organisations professionnelles;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2033;94.12Z;Activités des organisations professionnelles;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2035;94.2;Activités des syndicats de salariés;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2036;94.20;Activités des syndicats de salariés;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2037;94.20Z;Activités des syndicats de salariés;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2039;94.9;Activités des autres organisations associatives;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2040;94.91;Activités des organisations religieuses;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2041;94.91Z;Activités des organisations religieuses;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2042;94.92;Activités des organisations politiques;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2043;94.92Z;Activités des organisations politiques;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2044;94.99;Activités des organisations associatives n.c.a.;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2045;94.99Z;Autres organisations fonctionnant par adhésion volontaire;94;Activités des organisations associatives;AUTRES ACTIVITÉS DE SERVICES
2049;95.1;Réparation d'ordinateurs et d'équipements de communication ;95;Réparation d'ordinateurs et de biens personnels et domestiques;AUTRES ACTIVITÉS DE SERVICES
2050;95.11;Réparation d'ordinateurs et d'équipements périphériques;95;Réparation d'ordinateurs et de biens personnels et domestiques;AUTRES ACTIVITÉS DE SERVICES
2051;95.11Z;Réparation d'ordinateurs et d'équipements périphériques;95;Réparation d'ordinateurs et de biens personnels et domestiques;AUTRES ACTIVITÉS DE SERVICES
2052;95.12;Réparation d'équipements de communication;95;Réparation d'ordinateurs et de biens personnels et domestiques;AUTRES ACTIVITÉS DE SERVICES
2053;95.12Z;Réparation d'équipements de communication;95;Réparation d'ordinateurs et de biens personnels et domestiques;AUTRES ACTIVITÉS DE SERVICES
2055;95.2;Réparation de biens personnels et domestiques;95;Réparation d'ordinateurs et de biens personnels et domestiques;AUTRES ACTIVITÉS DE SERVICES
